month,padd,demand_kb,exports_kb,imports_kb,production_kb,reported_stock_change_kb,stock_kb,exports_imputed_zero,padd_name,stock_t_kb,stock_t1_actual_kb,demand_outflow_kb,exports_outflow_kb,fundamental_balance_kb,identity_stock_t1_kb,identity_error_kb,regression_stock_t1_kb,regression_stock_change_kb,regression_error_kb,cv_regression_stock_t1_kb,cv_regression_error_kb,cv_fold,sample
2022-03-01,4,17479.0,0.0,13505.0,26751.0,1638.0,25698.0,True,Rocky Mountain,25698.0,23192.0,-17479.0,-0.0,22777.0,48475.0,-25283.0,25499.74363398283,-198.25636601716906,-2307.743633982831,25568.39180451739,-2376.3918045173887,8,cv_test
2022-04-01,4,16456.0,0.0,10956.0,25887.0,-2506.0,23192.0,True,Rocky Mountain,23192.0,25732.0,-16456.0,-0.0,20387.0,43579.0,-17847.0,23232.860517421315,40.86051742131531,2499.1394825786847,23319.633161693648,2412.3668383063523,8,cv_test
2022-05-01,4,14707.0,0.0,10415.0,26776.0,2540.0,25732.0,False,Rocky Mountain,25732.0,24100.0,-14707.0,-0.0,22484.0,48216.0,-24116.0,25690.350182884325,-41.64981711567452,-1590.3501828843255,25822.544218852094,-1722.5442188520938,8,cv_test
2022-06-01,4,18198.0,0.0,11333.0,26052.0,-1632.0,24100.0,True,Rocky Mountain,24100.0,23644.0,-18198.0,-0.0,19187.0,43287.0,-19643.0,23968.091610745756,-131.90838925424396,-324.09161074575604,24015.58547399514,-371.5854739951392,8,cv_test
2022-07-01,4,19591.0,0.0,12621.0,26872.0,-456.0,23644.0,True,Rocky Mountain,23644.0,22754.0,-19591.0,-0.0,19902.0,43546.0,-20792.0,23516.78965716214,-127.21034283786139,-762.7896571621386,23540.54107597886,-786.541075978861,8,cv_test
2022-08-01,4,19202.0,0.0,12385.0,27488.0,-890.0,22754.0,True,Rocky Mountain,22754.0,23471.0,-19202.0,-0.0,20671.0,43425.0,-19954.0,22761.720440809073,7.7204408090728975,709.2795591909271,22801.04182700469,669.9581729953097,8,cv_test
2022-09-01,4,18268.0,0.0,12003.0,26539.0,717.0,23471.0,True,Rocky Mountain,23471.0,23509.0,-18268.0,-0.0,20274.0,43745.0,-20236.0,23417.464635161978,-53.53536483802236,91.53536483802236,23468.557827842516,40.44217215748358,8,cv_test
2022-10-01,4,18683.0,0.0,12893.0,27934.0,38.0,23509.0,True,Rocky Mountain,23509.0,24902.0,-18683.0,-0.0,22144.0,45653.0,-20751.0,23501.704497943418,-7.295502056582336,1400.2955020565823,23556.19012820427,1345.8098717957291,8,cv_test
2022-11-01,4,17432.0,0.0,11807.0,27470.0,1393.0,24902.0,False,Rocky Mountain,24902.0,24421.0,-17432.0,-0.0,21845.0,46747.0,-22326.0,24816.07256212141,-85.92743787858853,-395.07256212141147,24932.41785511392,-511.41785511391936,9,cv_test
2022-12-01,4,17289.0,0.0,12460.0,26479.0,-481.0,24421.0,True,Rocky Mountain,24421.0,23934.0,-17289.0,-0.0,21650.0,46071.0,-22137.0,24334.516903565607,-86.48309643439279,-400.5169035656072,24443.966419375858,-509.9664193758581,9,cv_test
2023-01-01,4,14653.0,0.0,12786.0,26724.0,-487.0,23934.0,True,Rocky Mountain,23934.0,24737.0,-14653.0,-0.0,24857.0,48791.0,-24054.0,24054.9367951236,120.93679512360177,682.0632048763982,24259.6485210692,477.3514789307992,9,cv_test
2023-02-01,4,14484.0,0.0,12228.0,24230.0,803.0,24737.0,True,Rocky Mountain,24737.0,25756.0,-14484.0,-0.0,21974.0,46711.0,-20955.0,24663.951085186327,-73.04891481367304,1092.048914813673,24836.60078486762,919.39921513238,9,cv_test
2023-03-01,4,16763.0,0.0,11717.0,27828.0,1019.0,25756.0,True,Rocky Mountain,25756.0,25956.0,-16763.0,-0.0,22782.0,48538.0,-22582.0,25650.064105776488,-105.93589422351215,305.93589422351215,25790.704255602483,165.2957443975174,9,cv_test
2023-04-01,4,15397.0,0.0,9682.0,27378.0,200.0,25956.0,True,Rocky Mountain,25956.0,26155.0,-15397.0,-0.0,21663.0,47619.0,-21464.0,25886.384923215715,-69.61507678428461,268.6150767842846,26066.554886265847,88.44511373415298,9,cv_test
2023-05-01,4,16365.0,0.0,10932.0,29030.0,199.0,26155.0,True,Rocky Mountain,26155.0,24830.0,-16365.0,-0.0,23597.0,49752.0,-24922.0,26099.023728241857,-55.97627175814341,-1269.0237282418566,26268.26450071598,-1438.2645007159808,9,cv_test
2023-06-01,4,18285.0,0.0,11028.0,28389.0,-1325.0,24830.0,True,Rocky Mountain,24830.0,24055.0,-18285.0,-0.0,21132.0,45962.0,-21907.0,24750.178206702996,-79.82179329700375,-695.1782067029962,24850.463299366827,-795.4632993668274,9,cv_test
2023-07-01,4,18839.0,0.0,11157.0,29016.0,-775.0,24055.0,True,Rocky Mountain,24055.0,23585.0,-18839.0,-0.0,21334.0,45389.0,-21804.0,24046.439011275754,-8.560988724246272,-461.4390112757537,24139.676333837775,-554.676333837775,9,cv_test
2023-08-01,4,19214.0,0.0,13253.0,29923.0,-470.0,23585.0,True,Rocky Mountain,23585.0,24045.0,-19214.0,-0.0,23962.0,47547.0,-23502.0,23645.13302764218,60.13302764217951,399.8669723578205,23740.063792261288,304.93620773871226,9,cv_test
2023-09-01,4,19055.0,0.0,12392.0,29084.0,460.0,24045.0,True,Rocky Mountain,24045.0,23932.0,-19055.0,-0.0,22421.0,46466.0,-22534.0,24028.578428147328,-16.42157185267206,-96.57842814732794,24115.43326946294,-183.4332694629411,9,cv_test
2023-10-01,4,19804.0,0.0,12459.0,30449.0,-113.0,23932.0,True,Rocky Mountain,23932.0,24684.0,-19804.0,-0.0,23104.0,47036.0,-22352.0,23954.78447772772,22.784477727720514,729.2155222722795,24035.47178499945,648.5282150005514,9,cv_test
2023-11-01,4,18388.0,0.0,12419.0,30532.0,752.0,24684.0,False,Rocky Mountain,24684.0,25827.0,-18388.0,-0.0,24563.0,49247.0,-23420.0,24724.189476143485,40.18947614348508,1102.810523856515,24851.248651022925,975.7513489770754,9,cv_test
2023-12-01,4,17848.0,1.0,13766.0,31821.0,1143.0,25827.0,False,Rocky Mountain,25827.0,24185.0,-17848.0,-1.0,27738.0,53565.0,-29380.0,25862.704995464082,35.70499546408246,-1677.7049954640825,26021.38269286692,-1836.3826928669187,9,cv_test
2024-01-01,4,17683.0,0.0,12601.0,29561.0,-1642.0,24185.0,True,Rocky Mountain,24185.0,25631.0,-17683.0,-0.0,24479.0,48664.0,-23033.0,24259.416050760476,74.41605076047563,1371.5839492395244,24399.093415228832,1231.9065847711681,9,cv_test
2024-02-01,4,15732.0,0.0,11559.0,28869.0,1446.0,25631.0,True,Rocky Mountain,25631.0,26186.0,-15732.0,-0.0,24696.0,50327.0,-24141.0,25649.998801105685,18.998801105684834,536.0011988943152,25840.7271801148,345.27281988519826,9,cv_test
2024-03-01,4,16424.0,0.0,11811.0,31043.0,555.0,26186.0,True,Rocky Mountain,26186.0,24951.0,-16424.0,-0.0,26430.0,52616.0,-27665.0,26229.739610930832,43.73961093083199,-1278.739610930832,26424.73289752967,-1473.7328975296696,9,cv_test
2024-04-01,4,17184.0,0.0,11657.0,29924.0,-1235.0,24951.0,True,Rocky Mountain,24951.0,24254.0,-17184.0,-0.0,24397.0,49348.0,-25094.0,25003.899199759326,52.89919975932571,-749.8991997593257,25162.502222073166,-908.5022220731662,9,cv_test
2024-05-01,4,19002.0,0.0,10069.0,31784.0,-697.0,24254.0,True,Rocky Mountain,24254.0,22935.0,-19002.0,-0.0,22851.0,47105.0,-24170.0,24363.767544625523,109.76754462552344,-1428.7675446255234,24488.987706574513,-1553.9877065745131,9,cv_test
2024-06-01,4,19284.0,0.0,11585.0,30069.0,-1319.0,22935.0,True,Rocky Mountain,22935.0,22660.0,-19284.0,-0.0,22370.0,45305.0,-22645.0,23057.464348980517,122.46434898051666,-397.46434898051666,23154.677836149414,-494.67783614941436,9,cv_test
2024-07-01,4,19234.0,0.0,11967.0,30562.0,-275.0,22660.0,True,Rocky Mountain,22660.0,22246.0,-19234.0,-0.0,23295.0,45955.0,-23709.0,22836.06628129285,176.06628129284945,-590.0662812928495,22942.935132236664,-696.9351322366638,9,cv_test
2024-08-01,4,20237.0,0.0,11039.0,31123.0,-414.0,22246.0,True,Rocky Mountain,22246.0,22265.0,-20237.0,-0.0,21925.0,44171.0,-21906.0,22431.6312177352,185.63121773520106,-166.63121773520106,22404.87994598256,-139.87994598256046,10,cv_test
2024-09-01,4,18032.0,0.0,11702.0,30560.0,19.0,22265.0,True,Rocky Mountain,22265.0,22786.0,-18032.0,-0.0,24230.0,46495.0,-23709.0,22545.270790138853,280.27079013885304,240.72920986114696,22573.680779957052,212.31922004294756,10,cv_test
2024-10-01,4,18644.0,0.0,10076.0,32423.0,521.0,22786.0,True,Rocky Mountain,22786.0,23917.0,-18644.0,-0.0,23855.0,46641.0,-22724.0,23082.291166452796,296.29116645279646,834.7088335472035,23101.2126244733,815.7873755266992,10,cv_test
2024-11-01,4,18385.0,0.0,10699.0,32338.0,1131.0,23917.0,True,Rocky Mountain,23917.0,24434.0,-18385.0,-0.0,24652.0,48569.0,-24135.0,24121.5641497071,204.56414970710102,312.435850292899,24148.30918883394,285.6908111660596,10,cv_test
2024-12-01,4,17635.0,0.0,11205.0,32571.0,517.0,24434.0,False,Rocky Mountain,24434.0,23927.0,-17635.0,-0.0,26141.0,50575.0,-26648.0,24647.016226398307,213.01622639830748,-720.0162263983075,24694.44287887802,-767.4428788780206,10,cv_test
2025-01-01,4,17818.0,0.0,10742.0,31563.0,-239.0,23927.0,True,Rocky Mountain,23927.0,24910.0,-17818.0,-0.0,24487.0,48414.0,-23504.0,24122.2885968863,195.2885968863011,787.7114031136989,24161.31593575042,748.6840642495808,10,cv_test
2025-02-01,4,15984.0,0.0,10637.0,28425.0,983.0,24910.0,True,Rocky Mountain,24910.0,24271.0,-15984.0,-0.0,23078.0,47988.0,-23717.0,24956.30529611733,46.30529611733073,-685.3052961173307,25034.32953901687,-763.3295390168714,10,cv_test
2025-03-01,4,18060.0,0.0,8115.0,31798.0,-639.0,24271.0,True,Rocky Mountain,24271.0,24801.0,-18060.0,-0.0,21853.0,46124.0,-21323.0,24433.784787938148,162.78478793814793,367.21521206185207,24467.712333934756,333.2876660652437,10,cv_test
2025-04-01,4,17333.0,4.0,11560.0,30360.0,530.0,24801.0,False,Rocky Mountain,24801.0,24909.0,-17333.0,-4.0,24583.0,49384.0,-24475.0,24881.85543787414,80.85543787413917,27.14456212586083,24930.827922793298,-21.827922793298058,10,cv_test
2025-05-01,4,18540.0,3.0,11802.0,31682.0,108.0,24909.0,False,Rocky Mountain,24909.0,24042.0,-18540.0,-3.0,24941.0,49850.0,-25808.0,24980.69372381164,71.69372381164067,-938.6937238116407,25002.68827305951,-960.6882730595098,10,cv_test
2025-06-01,4,19000.0,1.0,10986.0,31194.0,-867.0,24042.0,False,Rocky Mountain,24042.0,22926.0,-19000.0,-1.0,23179.0,47221.0,-24295.0,24139.977003566233,97.97700356623318,-1213.9770035662332,24147.55910865256,-1221.55910865256,10,cv_test
2025-07-01,4,19635.0,0.0,11195.0,31978.0,-1116.0,22926.0,True,Rocky Mountain,22926.0,22414.0,-19635.0,-0.0,23538.0,46464.0,-24050.0,23129.63767344248,203.63767344248117,-715.6376734424812,23121.83857398135,-707.8385739813493,10,cv_test
2025-08-01,4,19709.0,0.0,10838.0,31934.0,-512.0,22414.0,True,Rocky Mountain,22414.0,22582.0,-19709.0,-0.0,23063.0,45477.0,-22895.0,22657.29450076081,243.29450076081048,-75.29450076081048,22646.818836612332,-64.81883661233223,10,cv_test
2025-09-01,4,19125.0,0.0,12939.0,30832.0,168.0,22582.0,True,Rocky Mountain,22582.0,23643.0,-19125.0,-0.0,24646.0,47228.0,-23585.0,22785.53332060231,203.5333206023097,857.4666793976903,22786.984189819963,856.0158101800371,10,cv_test
2025-10-01,4,18985.0,0.0,12885.0,31630.0,1061.0,23643.0,True,Rocky Mountain,23643.0,24528.0,-18985.0,-0.0,25530.0,49173.0,-24645.0,23800.770003348305,157.77000334830518,727.2299966516948,23809.563637096773,718.4363629032268,10,cv_test
2025-11-01,4,18615.0,0.0,10662.0,29912.0,885.0,24528.0,True,Rocky Mountain,24528.0,24600.0,-18615.0,-0.0,21959.0,46487.0,-21887.0,24536.685590317273,8.685590317272727,63.31440968272727,24550.91399948721,49.08600051279063,10,cv_test
2025-12-01,4,18830.0,0.0,13142.0,31024.0,72.0,24600.0,True,Rocky Mountain,24600.0,23734.0,-18830.0,-0.0,25336.0,49936.0,-26202.0,24648.39743759293,48.39743759292833,-914.3974375929283,24660.539988206732,-926.5399882067322,10,cv_test
2026-01-01,4,19033.0,5.0,10673.0,30312.0,-866.0,23734.0,False,Rocky Mountain,23734.0,24618.0,-19033.0,-5.0,21947.0,45681.0,-21063.0,23811.4900571057,77.49005710570054,806.5099428942995,23815.168295245396,802.8317047546043,10,cv_test
2026-02-01,4,17562.0,0.0,12832.0,27930.0,884.0,24618.0,True,Rocky Mountain,24618.0,25225.0,-17562.0,-0.0,23200.0,47818.0,-22593.0,24574.467703727354,-43.53229627264591,650.5322962726459,24609.951407374563,615.0485926254369,10,cv_test
2026-03-01,4,18342.0,0.0,12605.0,31570.0,607.0,25225.0,True,Rocky Mountain,25225.0,25900.0,-18342.0,-0.0,25833.0,51058.0,-25158.0,25273.600653418132,48.600653418132424,626.3993465818676,25300.752621873653,599.247378126347,10,cv_test
2026-04-01,4,14227.0,0.0,10915.0,30548.0,675.0,25900.0,True,Rocky Mountain,25900.0,24106.0,-14227.0,-0.0,27236.0,53136.0,-29030.0,26069.01966923716,169.019669237161,-1963.019669237161,26199.995193692437,-2093.995193692437,10,cv_test
2026-05-01,4,17626.0,0.0,10990.0,31278.0,-1794.0,24106.0,True,Rocky Mountain,24106.0,,-17626.0,-0.0,24642.0,48748.0,,24281.114736086707,175.11473608670713,,,,,forecast
2007-01-01,5,77447.0,0.0,34233.0,44875.0,-1170.0,49947.0,True,West Coast,49947.0,53643.0,-77447.0,-0.0,1661.0,51608.0,2035.0,52728.76985019206,2781.7698501920604,914.2301498079396,,,,initial_train
2007-02-01,5,64406.0,0.0,24533.0,39464.0,3696.0,53643.0,False,West Coast,53643.0,54432.0,-64406.0,-0.0,-409.0,53234.0,1198.0,54778.42606807909,1135.4260680790903,-346.4260680790903,,,,initial_train
2007-03-01,5,70053.0,0.0,28050.0,43999.0,789.0,54432.0,False,West Coast,54432.0,54600.0,-70053.0,-0.0,1996.0,56428.0,-1828.0,55765.69607189471,1333.6960718947084,-1165.6960718947084,,,,initial_train
2007-04-01,5,77033.0,0.0,32801.0,42694.0,168.0,54600.0,True,West Coast,54600.0,55295.0,-77033.0,-0.0,-1538.0,53062.0,2233.0,55137.73483144429,537.7348314442934,157.26516855570662,,,,initial_train
2007-05-01,5,84246.0,0.0,42086.0,44557.0,695.0,55295.0,True,West Coast,55295.0,56340.0,-84246.0,-0.0,2397.0,57692.0,-1352.0,55521.56136840067,226.56136840066756,818.4386315993324,,,,initial_train
2007-06-01,5,77024.0,0.0,34783.0,41457.0,1045.0,56340.0,True,West Coast,56340.0,54792.0,-77024.0,-0.0,-784.0,55556.0,-764.0,55990.41977227624,-349.5802277237599,-1198.41977227624,,,,initial_train
2007-07-01,5,82227.0,0.0,32364.0,42911.0,-1548.0,54792.0,True,West Coast,54792.0,51549.0,-82227.0,-0.0,-6952.0,47840.0,3709.0,54872.01071553456,80.01071553456131,-3323.0107155345613,,,,initial_train
2007-08-01,5,85097.0,0.0,41483.0,40479.0,-3243.0,51549.0,False,West Coast,51549.0,51603.0,-85097.0,-0.0,-3135.0,48414.0,3189.0,52356.210704552854,807.2107045528537,-753.2107045528537,,,,initial_train
2007-09-01,5,79245.0,0.0,41255.0,39064.0,54.0,51603.0,True,West Coast,51603.0,55136.0,-79245.0,-0.0,1074.0,52677.0,2459.0,52575.71108093798,972.711080937981,2560.288919062019,,,,initial_train
2007-10-01,5,77451.0,0.0,37111.0,42231.0,3533.0,55136.0,True,West Coast,55136.0,54532.0,-77451.0,-0.0,1891.0,57027.0,-2495.0,55419.127049517905,283.1270495179051,-887.1270495179051,,,,initial_train
2007-11-01,5,78656.0,21.0,36339.0,42178.0,-604.0,54532.0,False,West Coast,54532.0,53870.0,-78656.0,-21.0,-160.0,54372.0,-502.0,54925.59769087049,393.5976908704906,-1055.5976908704906,,,,initial_train
2007-12-01,5,81475.0,0.0,34703.0,43280.0,-662.0,53870.0,True,West Coast,53870.0,53818.0,-81475.0,-0.0,-3492.0,50378.0,3440.0,54487.38897306119,617.3889730611918,-669.3889730611918,,,,initial_train
2008-01-01,5,80469.0,0.0,37862.0,42222.0,-52.0,53818.0,True,West Coast,53818.0,52942.0,-80469.0,-0.0,-385.0,53433.0,-491.0,54386.36317380084,568.3631738008407,-1444.3631738008407,,,,initial_train
2008-02-01,5,73142.0,0.0,33632.0,39488.0,-876.0,52942.0,False,West Coast,52942.0,51968.0,-73142.0,-0.0,-22.0,52920.0,-952.0,53823.43363738455,881.4336373845508,-1855.4336373845508,,,,initial_train
2008-03-01,5,79389.0,0.0,35184.0,42729.0,-974.0,51968.0,True,West Coast,51968.0,54546.0,-79389.0,-0.0,-1476.0,50492.0,4054.0,53397.161712036985,1429.1617120369847,1148.8382879630153,,,,initial_train
2008-04-01,5,73363.0,0.0,33482.0,40681.0,2578.0,54546.0,True,West Coast,54546.0,55154.0,-73363.0,-0.0,800.0,55346.0,-192.0,55014.97940415674,468.97940415673656,139.02059584326344,,,,initial_train
2008-05-01,5,77381.0,1.0,36302.0,41511.0,608.0,55154.0,False,West Coast,55154.0,54985.0,-77381.0,-1.0,431.0,55585.0,-600.0,55278.339635016804,124.3396350168041,-293.3396350168041,,,,initial_train
2008-06-01,5,81137.0,0.0,40749.0,39198.0,-169.0,54985.0,True,West Coast,54985.0,53649.0,-81137.0,-0.0,-1190.0,53795.0,-146.0,54499.80284313677,-485.1971568632289,-850.8028431367711,,,,initial_train
2008-07-01,5,82206.0,0.0,41531.0,39925.0,-1336.0,53649.0,False,West Coast,53649.0,47469.0,-82206.0,-0.0,-750.0,52899.0,-5430.0,53758.56478321904,109.56478321903705,-6289.564783219037,,,,initial_train
2008-08-01,5,82874.0,0.0,38413.0,37342.0,-6180.0,47469.0,True,West Coast,47469.0,49440.0,-82874.0,-0.0,-7119.0,40350.0,9090.0,49374.464888805625,1905.4648888056254,65.53511119437462,,,,initial_train
2008-09-01,5,79750.0,0.0,37739.0,40100.0,1971.0,49440.0,True,West Coast,49440.0,53374.0,-79750.0,-0.0,-1911.0,47529.0,5845.0,51357.46229949445,1917.4622994944511,2016.5377005055489,,,,initial_train
2008-10-01,5,78730.0,0.0,37468.0,42449.0,3934.0,53374.0,True,West Coast,53374.0,51556.0,-78730.0,-0.0,1187.0,54561.0,-3005.0,54293.2709009745,919.2709009745013,-2737.2709009745013,,,,initial_train
2008-11-01,5,77075.0,0.0,33938.0,41445.0,-1818.0,51556.0,True,West Coast,51556.0,53994.0,-77075.0,-0.0,-1692.0,49864.0,4130.0,53055.61983861579,1499.619838615792,938.3801613842079,53018.34034770136,975.6596522986365,1,cv_test
2008-12-01,5,75299.0,0.0,35019.0,41855.0,2438.0,53994.0,True,West Coast,53994.0,57155.0,-75299.0,-0.0,1575.0,55569.0,1586.0,54783.67118951602,789.6711895160188,2371.328810483981,54411.169231400825,2743.830768599175,1,cv_test
2009-01-01,5,73134.0,0.0,34618.0,41118.0,3161.0,57155.0,True,West Coast,57155.0,58561.0,-73134.0,-0.0,2602.0,59757.0,-1196.0,56729.189411581196,-425.8105884188044,1831.8105884188044,55139.173827748586,3421.8261722514144,1,cv_test
2009-02-01,5,67864.0,0.0,29578.0,37765.0,1406.0,58561.0,True,West Coast,58561.0,58139.0,-67864.0,-0.0,-521.0,58040.0,99.0,57253.074430010325,-1307.9255699896748,885.9255699896748,54217.05416146732,3921.9458385326798,1,cv_test
2009-03-01,5,74941.0,0.0,31719.0,41147.0,-422.0,58139.0,True,West Coast,58139.0,59262.0,-74941.0,-0.0,-2075.0,56064.0,3198.0,57134.96172817355,-1004.0382718264518,2127.038271826452,54113.917180489036,5148.082819510964,1,cv_test
2009-04-01,5,71467.0,0.0,31829.0,38716.0,1123.0,59262.0,True,West Coast,59262.0,56987.0,-71467.0,-0.0,-922.0,58340.0,-1353.0,57619.919817168,-1642.0801828320036,-632.9198171679964,54177.9689392572,2809.0310607427964,1,cv_test
2009-05-01,5,75361.0,0.0,31482.0,40696.0,-2275.0,56987.0,False,West Coast,56987.0,52147.0,-75361.0,-0.0,-3183.0,53804.0,-1657.0,56306.40264047347,-680.5973595265314,-4159.402640473469,53516.82508791417,-1369.8250879141706,1,cv_test
2009-06-01,5,75038.0,0.0,30482.0,36269.0,-4840.0,52147.0,False,West Coast,52147.0,52323.0,-75038.0,-0.0,-8287.0,43860.0,8463.0,52493.050089988836,346.0500899888357,-170.05008998883568,50381.433801900246,1941.5661980997538,1,cv_test
2009-07-01,5,73190.0,0.0,34894.0,36661.0,176.0,52323.0,False,West Coast,52323.0,52921.0,-73190.0,-0.0,-1635.0,50688.0,2233.0,52908.03222319637,585.0322231963728,12.967776803627203,52150.95420496877,770.0457950312266,1,cv_test
2009-08-01,5,70128.0,0.0,31732.0,37251.0,598.0,52921.0,True,West Coast,52921.0,52405.0,-70128.0,-0.0,-1145.0,51776.0,629.0,53575.896364526605,654.8963645266049,-1170.8963645266049,52809.475000810366,-404.4750008103656,1,cv_test
2009-09-01,5,73674.0,1.0,33325.0,38383.0,-516.0,52405.0,False,West Coast,52405.0,54226.0,-73674.0,-1.0,-1967.0,50438.0,3788.0,53229.69042496631,824.690424966313,996.309575033687,52538.514271328146,1687.4857286718543,1,cv_test
2009-10-01,5,72530.0,1.0,34084.0,39762.0,1821.0,54226.0,False,West Coast,54226.0,55850.0,-72530.0,-1.0,1315.0,55541.0,309.0,54716.636185742915,490.6361857429147,1133.3638142570853,54052.601223840116,1797.3987761598837,1,cv_test
2009-11-01,5,67705.0,0.0,30773.0,38522.0,1624.0,55850.0,False,West Coast,55850.0,48947.0,-67705.0,-0.0,1590.0,57440.0,-8493.0,55786.9615148947,-63.03848510530224,-6839.961514894698,54471.66612166443,-5524.666121664428,1,cv_test
2009-12-01,5,74388.0,2.0,25646.0,39271.0,-6903.0,48947.0,False,West Coast,48947.0,46976.0,-74388.0,-2.0,-9473.0,39474.0,7502.0,51099.47331755413,2152.4733175541332,-4123.473317554133,50522.66647558889,-3546.6664755888924,1,cv_test
2010-01-01,5,68567.0,0.0,28377.0,38785.0,-1971.0,46976.0,True,West Coast,46976.0,50866.0,-68567.0,-0.0,-1405.0,45571.0,5295.0,50322.36973706965,3346.3697370696464,543.6302629303536,52374.473244916895,-1508.473244916895,1,cv_test
2010-02-01,5,63426.0,1.0,35353.0,34870.0,3890.0,50866.0,False,West Coast,50866.0,51765.0,-63426.0,-1.0,6796.0,57662.0,-5897.0,52460.255557545264,1594.2555575452643,-695.2555575452643,54161.41693572386,-2396.416935723857,1,cv_test
2010-03-01,5,72298.0,0.0,32609.0,39217.0,899.0,51765.0,False,West Coast,51765.0,53407.0,-72298.0,-0.0,-472.0,51293.0,2114.0,53102.15483882998,1337.154838829978,304.84516117002204,53128.807983914354,278.1920160856462,1,cv_test
2010-04-01,5,72908.0,0.0,36495.0,37684.0,1642.0,53407.0,False,West Coast,53407.0,55536.0,-72908.0,-0.0,1271.0,54678.0,858.0,53822.36453785276,415.3645378527581,1713.635462147242,53281.25464104905,2254.7453589509532,1,cv_test
2010-05-01,5,72476.0,1.0,34663.0,36834.0,2129.0,55536.0,False,West Coast,55536.0,54583.0,-72476.0,-1.0,-980.0,54556.0,27.0,54951.23566981903,-584.764330180973,-368.23566981902695,52930.63658451809,1652.3634154819083,1,cv_test
2010-06-01,5,72505.0,0.0,36565.0,34431.0,-953.0,54583.0,True,West Coast,54583.0,49946.0,-72505.0,-0.0,-1509.0,53074.0,-3128.0,53929.80619704106,-653.1938029589364,-3983.8061970410636,51971.14861930254,-2025.1486193025412,1,cv_test
2010-07-01,5,75489.0,0.0,35901.0,35794.0,-4637.0,49946.0,True,West Coast,49946.0,50654.0,-75489.0,-0.0,-3794.0,46152.0,4502.0,51123.655381654404,1177.6553816544038,-469.65538165440375,50831.20784589098,-177.20784589098184,1,cv_test
2010-08-01,5,72047.0,0.0,37512.0,35571.0,708.0,50654.0,True,West Coast,50654.0,53780.0,-72047.0,-0.0,1036.0,51690.0,2090.0,51817.17189212086,1163.1718921208594,1962.8281078791406,51704.78605894752,2075.2139410524833,2,cv_test
2010-09-01,5,71169.0,0.0,35897.0,36802.0,3126.0,53780.0,True,West Coast,53780.0,56017.0,-71169.0,-0.0,1530.0,55310.0,707.0,54003.95231433335,223.95231433334993,2013.04768566665,53571.93745739116,2445.0625426088372,2,cv_test
2010-10-01,5,72323.0,0.0,38290.0,37703.0,2237.0,56017.0,True,West Coast,56017.0,55160.0,-72323.0,-0.0,3670.0,59687.0,-4527.0,55495.505120440655,-521.4948795593446,-335.50512044065545,55187.86623763248,-27.86623763247917,2,cv_test
2010-11-01,5,71085.0,0.0,33481.0,36324.0,-857.0,55160.0,True,West Coast,55160.0,48551.0,-71085.0,-0.0,-1280.0,53880.0,-5329.0,54711.64173423945,-448.35826576055115,-6160.641734239449,53506.12223454502,-4955.122234545022,2,cv_test
2010-12-01,5,73780.0,0.0,30968.0,37428.0,-6609.0,48551.0,True,West Coast,48551.0,47356.0,-73780.0,-0.0,-5384.0,43167.0,4189.0,50642.625125530765,2091.625125530765,-3286.625125530765,49844.309897854786,-2488.309897854786,2,cv_test
2011-01-01,5,67143.0,0.0,29994.0,32633.0,-1195.0,47356.0,True,West Coast,47356.0,50151.0,-67143.0,-0.0,-4516.0,42840.0,7311.0,49483.62160295206,2127.6216029520583,667.3783970479417,48582.38451585622,1568.615484143782,2,cv_test
2011-02-01,5,62228.0,0.0,31419.0,33736.0,2795.0,50151.0,True,West Coast,50151.0,51237.0,-62228.0,-0.0,2927.0,53078.0,-1841.0,51824.45186193549,1673.451861935493,-587.4518619354931,51875.32733401554,-638.3273340155429,2,cv_test
2011-03-01,5,74186.0,0.0,37037.0,37375.0,1086.0,51237.0,True,West Coast,51237.0,52236.0,-74186.0,-0.0,226.0,51463.0,773.0,52347.57985180703,1110.5798518070296,-111.57985180702963,52159.26125106157,76.7387489384273,2,cv_test
2011-04-01,5,69262.0,1.0,33396.0,36126.0,999.0,52236.0,False,West Coast,52236.0,55629.0,-69262.0,-1.0,259.0,52495.0,3134.0,53037.038329665236,801.0383296652362,2591.9616703347638,52500.23890031043,3128.7610996895673,2,cv_test
2011-05-01,5,69183.0,0.0,36643.0,36627.0,3393.0,55629.0,False,West Coast,55629.0,55464.0,-69183.0,-0.0,4087.0,59716.0,-4252.0,55268.56129598237,-360.4387040176298,195.4387040176298,54976.901749059034,487.09825094096595,2,cv_test
2011-06-01,5,73779.0,1.0,38527.0,34566.0,-165.0,55464.0,False,West Coast,55464.0,50054.0,-73779.0,-1.0,-687.0,54777.0,-4723.0,54426.713331978586,-1037.2866680214138,-4372.713331978586,53142.654987284586,-3088.6549872845862,2,cv_test
2011-07-01,5,80319.0,3.0,41937.0,32425.0,-5410.0,50054.0,False,West Coast,50054.0,48900.0,-80319.0,-3.0,-5960.0,44094.0,4806.0,50247.70632251285,193.70632251285133,-1347.7063225128513,48687.891142900306,212.10885709969443,2,cv_test
2011-08-01,5,78165.0,0.0,39124.0,34598.0,-1154.0,48900.0,False,West Coast,48900.0,48335.0,-78165.0,-0.0,-4443.0,44457.0,3878.0,50095.544968249626,1195.5449682496255,-1760.5449682496255,49253.46276529928,-918.4627652992785,2,cv_test
